COD_ETU;Note : TLMI4604;RÃ©sultat : TLMI4604;Session : TLMI4604;AnnÃ©e : TLMI4604;Filière;Année;Module;Semestre
19010837;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19010838;5;NV ;2;2020;MIP;2021;TLMI4404;S4
19010909;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19010920;6;NV ;2;2020;MIP;2021;TLMI4404;S4
19010936;2;NV ;2;2020;MIP;2021;TLMI4404;S4
19010944;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19010945;2;NV ;2;2020;MIP;2021;TLMI4404;S4
19010946;11;V  ;1;2020;MIP;2021;TLMI4404;S4
19010947;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19010948;10;VAR;2;2020;MIP;2021;TLMI4404;S4
19010949;2;NV ;2;2020;MIP;2021;TLMI4404;S4
19010956;5;NV ;2;2020;MIP;2021;TLMI4404;S4
19010970;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19010971;10;V  ;1;2020;MIP;2021;TLMI4404;S4
19010973;3;NV ;2;2020;MIP;2021;TLMI4404;S4
19010975;13;V  ;1;2020;MIP;2021;TLMI4404;S4
19010977;17;V  ;1;2020;MIP;2021;TLMI4404;S4
19011089;2;NV ;2;2020;MIP;2021;TLMI4404;S4
19011106;10;V  ;1;2020;MIP;2021;TLMI4404;S4
19011163;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19011194;19;V  ;1;2020;MIP;2021;TLMI4404;S4
19011220;10;V  ;1;2020;MIP;2021;TLMI4404;S4
19011234;7;AC ;2;2020;MIP;2021;TLMI4404;S4
19011236;3;NV ;2;2020;MIP;2021;TLMI4404;S4
19011480;5;NV ;2;2020;MIP;2021;TLMI4404;S4
19011788;2;NV ;2;2020;MIP;2021;TLMI4404;S4
19011807;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19011809;5;NV ;2;2020;MIP;2021;TLMI4404;S4
19011810;;;;;MIP;2021;TLMI4404;S4
19011926;;;;;MIP;2021;TLMI4404;S4
19012036;0;NRA;1;2020;MIP;2021;TLMI4404;S4
19012279;5;NV ;2;2020;MIP;2021;TLMI4404;S4
19012486;7;AC ;2;2020;MIP;2021;TLMI4404;S4
19012582;2;NV ;2;2020;MIP;2021;TLMI4404;S4
20011561;5;NV ;2;2020;MIP;2021;TLMI4404;S4
16000386;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16000603;5.5;NV ;2;2020;MIP;2020;TLMI3104;S3
16000636;10;V  ;2;2020;MIP;2020;TLMI3104;S3
16000831;10;V  ;2;2019;MIP;2020;TLMI3104;S3
16000866;10.1;V  ;1;2018;MIP;2020;TLMI3104;S3
16000970;11.8;V  ;1;2019;MIP;2020;TLMI3104;S3
16001082;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16001153;3.2;NV ;2;2020;MIP;2020;TLMI3104;S3
16001233;4.2;NV ;2;2020;MIP;2020;TLMI3104;S3
16001328;4.5;NV ;2;2020;MIP;2020;TLMI3104;S3
16001358;10.9;V  ;1;2019;MIP;2020;TLMI3104;S3
16001418;10;V  ;2;2019;MIP;2020;TLMI3104;S3
16001529;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16001661;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16001999;0.5;NV ;2;2020;MIP;2020;TLMI3104;S3
16002056;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16004163;7;AC ;2;2020;MIP;2020;TLMI3104;S3
16005397;3.8;NV ;2;2020;MIP;2020;TLMI3104;S3
16005554;;;;;MIP;2020;TLMI3104;S3
17000924;10;V  ;2;2020;MIP;2020;TLMI3104;S3
17002059;8;NV ;2;2020;MIP;2020;TLMI3104;S3
17002457;14;V  ;1;2020;MIP;2020;TLMI3104;S3
17004263;10;V  ;2;2018;MIP;2020;TLMI3104;S3
17004774;3.5;NV ;2;2020;MIP;2020;TLMI3104;S3
17005751;10;V  ;2;2020;MIP;2020;TLMI3104;S3
17005966;0;NRA;1;2020;MIP;2020;TLMI3104;S3
17006009;;;;;MIP;2020;TLMI3104;S3
17006032;10.1;V  ;1;2019;MIP;2020;TLMI3104;S3
17006196;;;;;MIP;2020;TLMI3104;S3
17006200;0;NRA;1;2020;MIP;2020;TLMI3104;S3
17006271;8.8;NV ;2;2020;MIP;2020;TLMI3104;S3
17006307;10;V  ;2;2019;MIP;2020;TLMI3104;S3
17006316;14.5;V  ;1;2020;MIP;2020;TLMI3104;S3
17006327;8.8;AC ;2;2020;MIP;2020;TLMI3104;S3
17006339;11.2;V  ;1;2020;MIP;2020;TLMI3104;S3
17006345;7;AC ;2;2020;MIP;2020;TLMI3104;S3
17006351;7;NV ;2;2020;MIP;2020;TLMI3104;S3
17006390;10;V  ;1;2020;MIP;2020;TLMI3104;S3
17006394;7;NV ;2;2020;MIP;2020;TLMI3104;S3
17006399;3.5;NV ;2;2020;MIP;2020;TLMI3104;S3
17006401;4;NV ;2;2020;MIP;2020;TLMI3104;S3
17006419;;;;;MIP;2020;TLMI3104;S3
17006427;2;NV ;2;2020;MIP;2020;TLMI3104;S3
17006442;10;V  ;2;2019;MIP;2020;TLMI3104;S3
17006503;8;AC ;2;2020;MIP;2020;TLMI3104;S3
17006514;5;NV ;2;2020;MIP;2020;TLMI3104;S3
17006632;;;;;MIP;2020;TLMI3104;S3
17006758;0;NRA;1;2020;MIP;2020;TLMI3104;S3
17010720;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18002014;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18003211;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18003719;9.6;AC ;2;2019;MIP;2020;TLMI3104;S3
18003890;;;;;MIP;2020;TLMI3104;S3
18003909;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18003921;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18003956;5;NV ;2;2020;MIP;2020;TLMI3104;S3
18004287;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18004291;8;AC ;2;2020;MIP;2020;TLMI3104;S3
18004337;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18004367;0.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18004424;;;;;MIP;2020;TLMI3104;S3
18004480;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18004557;;;;;MIP;2020;TLMI3104;S3
18004807;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18004840;;;;;MIP;2020;TLMI3104;S3
18004860;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18004912;10;V  ;2;2019;MIP;2020;TLMI3104;S3
18004917;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18004952;;;;;MIP;2020;TLMI3104;S3
18005004;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005047;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18005070;;;;;MIP;2020;TLMI3104;S3
18005077;15;V  ;1;2020;MIP;2020;TLMI3104;S3
18005324;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18005343;10;V  ;1;2020;MIP;2020;TLMI3104;S3
18005354;;;;;MIP;2020;TLMI3104;S3
18005370;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005401;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005409;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005417;3;NV ;2;2020;MIP;2020;TLMI3104;S3
18005421;13;V  ;1;2020;MIP;2020;TLMI3104;S3
18005430;7;NV ;2;2020;MIP;2020;TLMI3104;S3
18005479;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005544;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18005750;;;;;MIP;2020;TLMI3104;S3
18005756;;;;;MIP;2020;TLMI3104;S3
18005764;6.8;NV ;2;2020;MIP;2020;TLMI3104;S3
18005838;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18005845;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18005940;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18005960;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18006040;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006059;;;;;MIP;2020;TLMI3104;S3
18006092;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18006100;10.8;V  ;1;2020;MIP;2020;TLMI3104;S3
18006129;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006139;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006172;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006176;5;NV ;2;2020;MIP;2020;TLMI3104;S3
18006180;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18006183;5;NV ;2;2020;MIP;2020;TLMI3104;S3
18006184;;;;;MIP;2020;TLMI3104;S3
18006186;;;;;MIP;2020;TLMI3104;S3
18006193;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18006197;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006203;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18006205;;;;;MIP;2020;TLMI3104;S3
18006208;;;;;MIP;2020;TLMI3104;S3
18006210;;;;;MIP;2020;TLMI3104;S3
18006211;10;V  ;1;2020;MIP;2020;TLMI3104;S3
18006212;;;;;MIP;2020;TLMI3104;S3
18006213;1;NV ;2;2020;MIP;2020;TLMI3104;S3
18006217;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18006219;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18006220;8;AC ;2;2020;MIP;2020;TLMI3104;S3
18006221;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18006223;3;NV ;2;2020;MIP;2020;TLMI3104;S3
18006911;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18007022;11;V  ;1;2020;MIP;2020;TLMI3104;S3
18007194;3.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18007298;;;;;MIP;2020;TLMI3104;S3
18007401;;;;;MIP;2020;TLMI3104;S3
18007617;;;;;MIP;2020;TLMI3104;S3
18007643;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18007960;5.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18008043;;;;;MIP;2020;TLMI3104;S3
18008962;9;NV ;2;2020;MIP;2020;TLMI3104;S3
18008966;;;;;MIP;2020;TLMI3104;S3
18009004;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18009008;5;NV ;2;2020;MIP;2020;TLMI3104;S3
18009010;0.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18009015;;;;;MIP;2020;TLMI3104;S3
18009016;;;;;MIP;2020;TLMI3104;S3
18009019;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18009020;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18009027;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18009029;15;V  ;1;2020;MIP;2020;TLMI3104;S3
18009031;;;;;MIP;2020;TLMI3104;S3
18009093;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18009154;;;;;MIP;2020;TLMI3104;S3
18009159;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18009169;;;;;MIP;2020;TLMI3104;S3
18009212;;;;;MIP;2020;TLMI3104;S3
18009732;7;NV ;2;2020;MIP;2020;TLMI3104;S3
18009804;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18009949;10;V  ;2;2019;MIP;2020;TLMI3104;S3
18010307;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18010364;;;;;MIP;2020;TLMI3104;S3
18010372;8.5;AC ;2;2020;MIP;2020;TLMI3104;S3
18010519;;;;;MIP;2020;TLMI3104;S3
18010520;7;NV ;2;2020;MIP;2020;TLMI3104;S3
18010525;;;;;MIP;2020;TLMI3104;S3
18010547;;;;;MIP;2020;TLMI3104;S3
18010592;10.2;V  ;1;2019;MIP;2020;TLMI3104;S3
18010733;8;AC ;2;2020;MIP;2020;TLMI3104;S3
18010738;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18010743;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18010750;8;AC ;2;2020;MIP;2020;TLMI3104;S3
18010752;1;NV ;2;2020;MIP;2020;TLMI3104;S3
18010755;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18010761;8;AC ;2;2020;MIP;2020;TLMI3104;S3
18010765;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18010769;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18010770;;;;;MIP;2020;TLMI3104;S3
18010771;;;;;MIP;2020;TLMI3104;S3
18010778;;;;;MIP;2020;TLMI3104;S3
18010779;8.5;AC ;2;2020;MIP;2020;TLMI3104;S3
18010780;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18010783;8.4;AC ;2;2019;MIP;2020;TLMI3104;S3
18010788;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18010805;13.8;V  ;1;2020;MIP;2020;TLMI3104;S3
18010880;10;V  ;1;2020;MIP;2020;TLMI3104;S3
18010881;8.3;AC ;2;2019;MIP;2020;TLMI3104;S3
18010888;;;;;MIP;2020;TLMI3104;S3
18010894;13;V  ;1;2020;MIP;2020;TLMI3104;S3
18011058;0;NRA;1;2020;MIP;2020;TLMI3104;S3
18011062;1;NV ;2;2020;MIP;2020;TLMI3104;S3
18011070;7;AC ;2;2020;MIP;2020;TLMI3104;S3
18011072;3.8;NV ;2;2020;MIP;2020;TLMI3104;S3
18011546;7.5;AC ;2;2020;MIP;2020;TLMI3104;S3
18011548;;;;;MIP;2020;TLMI3104;S3
18011549;;;;;MIP;2020;TLMI3104;S3
18011567;;;;;MIP;2020;TLMI3104;S3
18011568;5.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18011569;10;V  ;2;2020;MIP;2020;TLMI3104;S3
18011572;2.5;NV ;2;2020;MIP;2020;TLMI3104;S3
18012757;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19000843;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19000875;;;;;MIP;2020;TLMI3104;S3
19001254;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19001305;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19001307;;;;;MIP;2020;TLMI3104;S3
19001385;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19001721;2.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19002133;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19002293;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19002804;;;;;MIP;2020;TLMI3104;S3
19002811;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19003213;;;;;MIP;2020;TLMI3104;S3
19003667;;;;;MIP;2020;TLMI3104;S3
19004051;2.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19004062;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19004101;;;;;MIP;2020;TLMI3104;S3
19004113;;;;;MIP;2020;TLMI3104;S3
19004130;;;;;MIP;2020;TLMI3104;S3
19004155;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19004265;;;;;MIP;2020;TLMI3104;S3
19004300;;;;;MIP;2020;TLMI3104;S3
19004313;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19004362;;;;;MIP;2020;TLMI3104;S3
19004428;;;;;MIP;2020;TLMI3104;S3
19004473;0.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19004479;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19004483;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19004488;;;;;MIP;2020;TLMI3104;S3
19004494;;;;;MIP;2020;TLMI3104;S3
19004511;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19004512;;;;;MIP;2020;TLMI3104;S3
19004513;;;;;MIP;2020;TLMI3104;S3
19004514;;;;;MIP;2020;TLMI3104;S3
19004527;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19004528;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19004532;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19004533;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19004534;;;;;MIP;2020;TLMI3104;S3
19004543;;;;;MIP;2020;TLMI3104;S3
19004544;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19004545;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19004741;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19004752;4;NV ;2;2020;MIP;2020;TLMI3104;S3
19004758;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19004803;;;;;MIP;2020;TLMI3104;S3
19004838;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19004851;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19004860;0.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19004877;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19004908;;;;;MIP;2020;TLMI3104;S3
19004926;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19004935;;;;;MIP;2020;TLMI3104;S3
19005025;7;NV ;2;2020;MIP;2020;TLMI3104;S3
19005039;;;;;MIP;2020;TLMI3104;S3
19005052;2.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19005059;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19005062;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19005102;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19005152;;;;;MIP;2020;TLMI3104;S3
19005287;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19005372;;;;;MIP;2020;TLMI3104;S3
19005514;;;;;MIP;2020;TLMI3104;S3
19006058;;;;;MIP;2020;TLMI3104;S3
19006207;;;;;MIP;2020;TLMI3104;S3
19006776;;;;;MIP;2020;TLMI3104;S3
19007176;;;;;MIP;2020;TLMI3104;S3
19007752;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19007988;;;;;MIP;2020;TLMI3104;S3
19007990;;;;;MIP;2020;TLMI3104;S3
19008174;3;NV ;2;2020;MIP;2020;TLMI3104;S3
19008330;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19008752;2.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19008870;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19008962;;;;;MIP;2020;TLMI3104;S3
19008964;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19009100;;;;;MIP;2020;TLMI3104;S3
19009105;;;;;MIP;2020;TLMI3104;S3
19009153;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19009155;15;V  ;1;2020;MIP;2020;TLMI3104;S3
19009160;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19009167;;;;;MIP;2020;TLMI3104;S3
19009169;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19009291;;;;;MIP;2020;TLMI3104;S3
19009335;;;;;MIP;2020;TLMI3104;S3
19009385;;;;;MIP;2020;TLMI3104;S3
19009386;;;;;MIP;2020;TLMI3104;S3
19009395;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19009399;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19009400;5;NV ;2;2020;MIP;2020;TLMI3104;S3
19009570;;;;;MIP;2020;TLMI3104;S3
19009584;;;;;MIP;2020;TLMI3104;S3
19009629;;;;;MIP;2020;TLMI3104;S3
19009647;;;;;MIP;2020;TLMI3104;S3
19009734;;;;;MIP;2020;TLMI3104;S3
19009735;;;;;MIP;2020;TLMI3104;S3
19009738;;;;;MIP;2020;TLMI3104;S3
19009741;;;;;MIP;2020;TLMI3104;S3
19009789;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19009852;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19009911;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19009930;5;NV ;2;2020;MIP;2020;TLMI3104;S3
19009964;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19009972;;;;;MIP;2020;TLMI3104;S3
19010172;;;;;MIP;2020;TLMI3104;S3
19010238;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19010282;;;;;MIP;2020;TLMI3104;S3
19010283;;;;;MIP;2020;TLMI3104;S3
19010289;;;;;MIP;2020;TLMI3104;S3
19010294;;;;;MIP;2020;TLMI3104;S3
19010296;;;;;MIP;2020;TLMI3104;S3
19010297;;;;;MIP;2020;TLMI3104;S3
19010509;;;;;MIP;2020;TLMI3104;S3
19010543;;;;;MIP;2020;TLMI3104;S3
19010606;;;;;MIP;2020;TLMI3104;S3
19010607;1;NV ;2;2020;MIP;2020;TLMI3104;S3
19010676;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19010784;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19010791;;;;;MIP;2020;TLMI3104;S3
19010798;;;;;MIP;2020;TLMI3104;S3
19010801;;;;;MIP;2020;TLMI3104;S3
19010803;;;;;MIP;2020;TLMI3104;S3
19010805;;;;;MIP;2020;TLMI3104;S3
19010806;;;;;MIP;2020;TLMI3104;S3
19010807;;;;;MIP;2020;TLMI3104;S3
19010812;;;;;MIP;2020;TLMI3104;S3
19010809;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19010810;;;;;MIP;2020;TLMI3104;S3
19010811;;;;;MIP;2020;TLMI3104;S3
19010813;;;;;MIP;2020;TLMI3104;S3
19010815;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19010817;;;;;MIP;2020;TLMI3104;S3
19010823;;;;;MIP;2020;TLMI3104;S3
19010824;;;;;MIP;2020;TLMI3104;S3
19010825;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19010830;;;;;MIP;2020;TLMI3104;S3
19010832;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19010833;;;;;MIP;2020;TLMI3104;S3
19010834;;;;;MIP;2020;TLMI3104;S3
19010835;;;;;MIP;2020;TLMI3104;S3
19010836;;;;;MIP;2020;TLMI3104;S3
19010837;;;;;MIP;2020;TLMI3104;S3
19010838;;;;;MIP;2020;TLMI3104;S3
19010909;2;NV ;2;2020;MIP;2020;TLMI3104;S3
19010920;;;;;MIP;2020;TLMI3104;S3
19010936;;;;;MIP;2020;TLMI3104;S3
19010944;;;;;MIP;2020;TLMI3104;S3
19010945;;;;;MIP;2020;TLMI3104;S3
19010946;5.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19010947;;;;;MIP;2020;TLMI3104;S3
19010948;7;NV ;2;2020;MIP;2020;TLMI3104;S3
19010949;;;;;MIP;2020;TLMI3104;S3
19010956;5;NV ;2;2020;MIP;2020;TLMI3104;S3
19010970;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19010971;;;;;MIP;2020;TLMI3104;S3
19010973;;;;;MIP;2020;TLMI3104;S3
19010975;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19010977;10;V  ;1;2020;MIP;2020;TLMI3104;S3
19011089;;;;;MIP;2020;TLMI3104;S3
19011106;;;;;MIP;2020;TLMI3104;S3
19011163;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19011194;14.5;V  ;1;2020;MIP;2020;TLMI3104;S3
19011220;5;NV ;2;2020;MIP;2020;TLMI3104;S3
19011234;11;V  ;1;2020;MIP;2020;TLMI3104;S3
19011236;;;;;MIP;2020;TLMI3104;S3
19011480;1.5;NV ;2;2020;MIP;2020;TLMI3104;S3
19011788;;;;;MIP;2020;TLMI3104;S3
19011807;;;;;MIP;2020;TLMI3104;S3
19011809;;;;;MIP;2020;TLMI3104;S3
19011810;;;;;MIP;2020;TLMI3104;S3
19011926;0;NRA;1;2020;MIP;2020;TLMI3104;S3
19012036;;;;;MIP;2020;TLMI3104;S3
19012279;;;;;MIP;2020;TLMI3104;S3
19012486;7;AC ;2;2020;MIP;2020;TLMI3104;S3
19012582;;;;;MIP;2020;TLMI3104;S3
20011561;0;NRA;1;2020;MIP;2020;TLMI3104;S3
16000386;0;NRA;1;2020;MIP;2021;TLMI4204;S4
16000603;11,138;V  ;1;2019;MIP;2021;TLMI4204;S4
16000636;10,225;V  ;1;2018;MIP;2021;TLMI4204;S4
16000831;10;V  ;2;2017;MIP;2021;TLMI4204;S4
16000866;10;V  ;1;2018;MIP;2021;TLMI4204;S4
16000970;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16001082;0;NRA;1;2020;MIP;2021;TLMI4204;S4
16001153;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16001233;7;NV ;2;2020;MIP;2021;TLMI4204;S4
16001328;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16001358;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16001418;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16001529;12.6;V  ;1;2019;MIP;2021;TLMI4204;S4
16001661;0;NRA;1;2020;MIP;2021;TLMI4204;S4
16001999;10;V  ;1;2019;MIP;2021;TLMI4204;S4
16002056;12.6;V  ;1;2018;MIP;2021;TLMI4204;S4
16004163;13.9;V  ;1;2019;MIP;2021;TLMI4204;S4
16005397;10;V  ;2;2019;MIP;2021;TLMI4204;S4
16005554;2;NV ;2;2020;MIP;2021;TLMI4204;S4
17000924;12.1;V  ;1;2019;MIP;2021;TLMI4204;S4
17002059;10;V  ;2;2019;MIP;2021;TLMI4204;S4
17002457;10,388;V  ;1;2019;MIP;2021;TLMI4204;S4
17004263;10;V  ;2;2019;MIP;2021;TLMI4204;S4
17004774;10;VAR;2;2020;MIP;2021;TLMI4204;S4
17005751;11.4;V  ;1;2019;MIP;2021;TLMI4204;S4
17005966;0;NRA;1;2020;MIP;2021;TLMI4204;S4
17006009;0;NRA;1;2020;MIP;2021;TLMI4204;S4
17006032;10;V  ;2;2019;MIP;2021;TLMI4204;S4
17006196;0;NRA;1;2020;MIP;2021;TLMI4204;S4
17006200;0;NRA;1;2020;MIP;2021;TLMI4204;S4
17006271;12;V  ;1;2019;MIP;2021;TLMI4204;S4
17006307;13,225;V  ;1;2019;MIP;2021;TLMI4204;S4
17006316;13;V  ;1;2020;MIP;2021;TLMI4204;S4
17006327;12.6;V  ;1;2020;MIP;2021;TLMI4204;S4
17006339;12,763;V  ;1;2019;MIP;2021;TLMI4204;S4
17006345;12.5;V  ;1;2020;MIP;2021;TLMI4204;S4
17006351;10;V  ;1;2019;MIP;2021;TLMI4204;S4
17006390;11,425;V  ;1;2019;MIP;2021;TLMI4204;S4
17006394;11,538;V  ;1;2019;MIP;2021;TLMI4204;S4
17006399;10;VAR;2;2020;MIP;2021;TLMI4204;S4
17006401;11;V  ;1;2019;MIP;2021;TLMI4204;S4
17006419;10.8;V  ;1;2019;MIP;2021;TLMI4204;S4
17006427;10;V  ;1;2019;MIP;2021;TLMI4204;S4
17006442;11,488;V  ;1;2019;MIP;2021;TLMI4204;S4
17006503;13.2;V  ;1;2019;MIP;2021;TLMI4204;S4
17006514;10;V  ;2;2019;MIP;2021;TLMI4204;S4
17006632;10;VAR;2;2020;MIP;2021;TLMI4204;S4
17006758;0;NRA;1;2020;MIP;2021;TLMI4204;S4
17010720;11,588;V  ;1;2019;MIP;2021;TLMI4204;S4
18002014;12;V  ;1;2020;MIP;2021;TLMI4204;S4
18003211;10;VAR;2;2020;MIP;2021;TLMI4204;S4
18003719;12,625;V  ;1;2019;MIP;2021;TLMI4204;S4
18003890;8.2;NV ;2;2020;MIP;2021;TLMI4204;S4
18003909;0;NRA;1;2020;MIP;2021;TLMI4204;S4
18003921;10;VAR;2;2020;MIP;2021;TLMI4204;S4
18003956;10.9;V  ;1;2020;MIP;2021;TLMI4204;S4
18004287;;;;;MIP;2021;TLMI4204;S4
18004291;10.1;V  ;1;2020;MIP;2021;TLMI4204;S4
18004337;;;;;MIP;2021;TLMI4204;S4
18004367;0;NRA;1;2020;MIP;2021;TLMI4204;S4
18004424;;;;;MIP;2021;TLMI4204;S4
18004480;10;V  ;2;2019;MIP;2021;TLMI4204;S4
18004557;6.2;NV ;2;2020;MIP;2021;TLMI4204;S4
18004807;11.1;V  ;1;2019;MIP;2021;TLMI4204;S4
18004840;0;NRA;1;2020;MIP;2021;TLMI4204;S4
