COD_ETU;Note : TLMI1104;Résultat : TLMI1104;Session : TLMI1104;Année : TLMI1104;Filière;Année;Module;Semestre
19001054;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19001129;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19001204;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19001254;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19001272;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19001305;12.5;V  ;1;2019;MIP;2019;TLMI1204;S1
19001307;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19001375;12875;V  ;1;2019;MIP;2019;TLMI1204;S1
19001385;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19001487;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19001721;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19002131;10.5;V  ;1;2019;MIP;2019;TLMI1204;S1
19002133;12.8;V  ;1;2019;MIP;2019;TLMI1204;S1
19002293;13.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19002542;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19002619;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19002746;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19002758;10.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19002804;8.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19002811;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19003213;2.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19003332;5375;NV ;2;2019;MIP;2019;TLMI1204;S1
19003344;2375;NRA;1;2019;MIP;2019;TLMI1204;S1
19003667;4125;NRA;1;2019;MIP;2019;TLMI1204;S1
19003675;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19004051;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004062;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19004101;5125;NV ;2;2019;MIP;2019;TLMI1204;S1
19004113;12.8;V  ;1;2019;MIP;2019;TLMI1204;S1
19004130;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19004155;6125;NV ;2;2019;MIP;2019;TLMI1204;S1
19004248;4.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19004265;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004297;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19004300;7;NV ;2;2019;MIP;2019;TLMI1204;S1
19004313;11375;V  ;1;2019;MIP;2019;TLMI1204;S1
19004362;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19004365;1625;NRA;1;2019;MIP;2019;TLMI1204;S1
19004390;3;NRA;1;2019;MIP;2019;TLMI1204;S1
19004416;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19004428;5125;NV ;2;2019;MIP;2019;TLMI1204;S1
19004473;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004479;7.2;AC ;2;2019;MIP;2019;TLMI1204;S1
19004483;7.7;AC ;2;2019;MIP;2019;TLMI1204;S1
19004488;4.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19004494;8875;NV ;2;2019;MIP;2019;TLMI1204;S1
19004507;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19004511;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004512;6625;NV ;2;2019;MIP;2019;TLMI1204;S1
19004513;4375;NRA;1;2019;MIP;2019;TLMI1204;S1
19004514;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19004527;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004528;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19004532;7.5;AC ;2;2019;MIP;2019;TLMI1204;S1
19004533;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004534;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004543;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004544;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004545;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19004546;7.8;NV ;2;2019;MIP;2019;TLMI1204;S1
19004547;4.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19004730;5;NV ;2;2019;MIP;2019;TLMI1204;S1
19004741;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19004748;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19004752;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004758;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004765;4.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19004803;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004838;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004850;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19004851;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004877;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19004900;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004908;3125;NRA;1;2019;MIP;2019;TLMI1204;S1
19004926;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19004935;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19004946;3375;NRA;1;2019;MIP;2019;TLMI1204;S1
19005018;6.8;NV ;2;2019;MIP;2019;TLMI1204;S1
19005025;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19005032;3.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19005039;2.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19005052;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19005059;11.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19005062;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19005102;2875;NRA;1;2019;MIP;2019;TLMI1204;S1
19005152;5125;NV ;2;2019;MIP;2019;TLMI1204;S1
19005287;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19005317;3;NRA;1;2019;MIP;2019;TLMI1204;S1
19005372;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19005509;8.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19005514;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19006058;5.2;NV ;2;2019;MIP;2019;TLMI1204;S1
19006207;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19006776;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19007176;2125;NRA;1;2019;MIP;2019;TLMI1204;S1
19007409;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19007568;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19007988;7625;NV ;2;2019;MIP;2019;TLMI1204;S1
19007990;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19008174;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19008330;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19008483;2.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19008752;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19008870;3625;NRA;1;2019;MIP;2019;TLMI1204;S1
19008962;5875;NV ;2;2019;MIP;2019;TLMI1204;S1
19008964;10.8;V  ;1;2019;MIP;2019;TLMI1204;S1
19009100;4.5;NRA;1;2019;MIP;2019;TLMI1204;S1
19009105;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19009153;11.8;V  ;1;2019;MIP;2019;TLMI1204;S1
19009155;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009160;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009167;4125;NRA;1;2019;MIP;2019;TLMI1204;S1
19009169;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009183;4.5;NRA;1;2019;MIP;2019;TLMI1204;S1
19009211;7;NV ;2;2019;MIP;2019;TLMI1204;S1
19009291;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009335;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19009378;5.2;NV ;2;2019;MIP;2019;TLMI1204;S1
19009385;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19009386;6125;NV ;2;2019;MIP;2019;TLMI1204;S1
19009395;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009399;10.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19009400;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009452;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009570;6;NV ;2;2019;MIP;2019;TLMI1204;S1
19009584;8125;NV ;2;2019;MIP;2019;TLMI1204;S1
19009592;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19009598;5;NV ;2;2019;MIP;2019;TLMI1204;S1
19009629;2.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19009633;5.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19009647;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009734;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19009735;4.5;NRA;1;2019;MIP;2019;TLMI1204;S1
19009737;0;NRA;1;2019;MIP;2019;TLMI1204;S1
19009738;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009741;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19009789;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009852;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009911;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009930;13.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19009964;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19009972;7;NV ;2;2019;MIP;2019;TLMI1204;S1
19010172;2625;NRA;1;2019;MIP;2019;TLMI1204;S1
19010238;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010282;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010283;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010289;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010294;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010296;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010297;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010509;3625;NRA;1;2019;MIP;2019;TLMI1204;S1
19010543;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010606;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010607;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010676;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010781;5125;NV ;2;2019;MIP;2019;TLMI1204;S1
19010784;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010791;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010798;3375;NRA;1;2019;MIP;2019;TLMI1204;S1
19010801;5.2;NV ;2;2019;MIP;2019;TLMI1204;S1
19010802;3;NRA;1;2019;MIP;2019;TLMI1204;S1
19010803;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19010805;6;NV ;2;2019;MIP;2019;TLMI1204;S1
19010806;7;NV ;2;2019;MIP;2019;TLMI1204;S1
19010807;2375;NRA;1;2019;MIP;2019;TLMI1204;S1
19010812;3125;NRA;1;2019;MIP;2019;TLMI1204;S1
19010809;8375;AC ;2;2019;MIP;2019;TLMI1204;S1
19010810;2.5;NRA;1;2019;MIP;2019;TLMI1204;S1
19010811;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19010813;5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010815;3125;NRA;1;2019;MIP;2019;TLMI1204;S1
19010817;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010823;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010824;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010825;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010830;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19010832;9;AC ;2;2019;MIP;2019;TLMI1204;S1
19010833;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010834;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19010835;9;NV ;2;2019;MIP;2019;TLMI1204;S1
19010836;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010837;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010838;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010909;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010916;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010920;8;NV ;2;2019;MIP;2019;TLMI1204;S1
19010936;4;NRA;1;2019;MIP;2019;TLMI1204;S1
19010940;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010944;1.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19010945;2625;NRA;1;2019;MIP;2019;TLMI1204;S1
19010946;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010947;4.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19010948;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010949;5625;NV ;2;2019;MIP;2019;TLMI1204;S1
19010956;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19010963;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010969;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19010970;8.8;NV ;2;2019;MIP;2019;TLMI1204;S1
19010971;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19010973;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19010974;7.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19010975;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19010977;10125;V  ;1;2019;MIP;2019;TLMI1204;S1
19011089;3.2;NRA;1;2019;MIP;2019;TLMI1204;S1
19011106;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19011163;7;AC ;2;2019;MIP;2019;TLMI1204;S1
19011194;10;V  ;1;2019;MIP;2019;TLMI1204;S1
19011220;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19011234;10625;V  ;1;2019;MIP;2019;TLMI1204;S1
19011236;7;NV ;2;2019;MIP;2019;TLMI1204;S1
19011279;6.2;NV ;2;2019;MIP;2019;TLMI1204;S1
19011480;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19011788;8.5;NV ;2;2019;MIP;2019;TLMI1204;S1
19011807;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19011809;4125;NRA;1;2019;MIP;2019;TLMI1204;S1
19011810;10.2;V  ;1;2019;MIP;2019;TLMI1204;S1
19011926;0.5;NRA;1;2019;MIP;2019;TLMI1204;S1
19012036;10;V  ;2;2019;MIP;2019;TLMI1204;S1
19012140;7375;NV ;2;2019;MIP;2019;TLMI1204;S1
19012278;3125;NRA;1;2019;MIP;2019;TLMI1204;S1
19012279;2.8;NRA;1;2019;MIP;2019;TLMI1204;S1
19012486;10375;V  ;1;2019;MIP;2019;TLMI1204;S1
19012582;10;V  ;2;2019;MIP;2019;TLMI1204;S1
16000603;15;V  ;1;2019;MIP;2020;TLMI2304;S2
16000636;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
16000970;10;V  ;2;2019;MIP;2020;TLMI2304;S2
16001090;11;V  ;1;2019;MIP;2020;TLMI2304;S2
16001233;12;V  ;1;2019;MIP;2020;TLMI2304;S2
16001288;12.5;V  ;1;2019;MIP;2020;TLMI2304;S2
16001328;15;V  ;1;2019;MIP;2020;TLMI2304;S2
16001358;10;V  ;1;2016;MIP;2020;TLMI2304;S2
16001447;10;V  ;2;2019;MIP;2020;TLMI2304;S2
16001529;12;V  ;1;2019;MIP;2020;TLMI2304;S2
16001899;10;V  ;2;2019;MIP;2020;TLMI2304;S2
16001999;6;NV ;2;2019;MIP;2020;TLMI2304;S2
16002056;0;NV ;2;2019;MIP;2020;TLMI2304;S2
16003729;10;V  ;1;2019;MIP;2020;TLMI2304;S2
16004163;13;V  ;1;2019;MIP;2020;TLMI2304;S2
16005397;10;V  ;2;2019;MIP;2020;TLMI2304;S2
16005554;10;V  ;2;2019;MIP;2020;TLMI2304;S2
17000924;13;V  ;1;2019;MIP;2020;TLMI2304;S2
17002059;14;V  ;1;2019;MIP;2020;TLMI2304;S2
17002457;10;V  ;1;2019;MIP;2020;TLMI2304;S2
17004263;11;V  ;1;2019;MIP;2020;TLMI2304;S2
17004774;13;V  ;1;2019;MIP;2020;TLMI2304;S2
17005128;10.7;V  ;1;2018;MIP;2020;TLMI2304;S2
17005358;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
17005726;0;NV ;2;2019;MIP;2020;TLMI2304;S2
17005751;11;V  ;1;2019;MIP;2020;TLMI2304;S2
17005992;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
17006009;10;V  ;2;2019;MIP;2020;TLMI2304;S2
17006032;11;V  ;1;2019;MIP;2020;TLMI2304;S2
17006189;16;V  ;1;2019;MIP;2020;TLMI2304;S2
17006196;7;NV ;2;2019;MIP;2020;TLMI2304;S2
17006197;0;NV ;2;2019;MIP;2020;TLMI2304;S2
17006200;0;NV ;2;2019;MIP;2020;TLMI2304;S2
17006271;15;V  ;1;2019;MIP;2020;TLMI2304;S2
17006283;13;V  ;1;2019;MIP;2020;TLMI2304;S2
17006307;14;V  ;1;2019;MIP;2020;TLMI2304;S2
17006316;16;V  ;1;2019;MIP;2020;TLMI2304;S2
17006327;14;V  ;1;2019;MIP;2020;TLMI2304;S2
17006345;13;V  ;1;2019;MIP;2020;TLMI2304;S2
17006351;10;V  ;1;2019;MIP;2020;TLMI2304;S2
17006394;10;V  ;1;2019;MIP;2020;TLMI2304;S2
17006397;14;V  ;1;2019;MIP;2020;TLMI2304;S2
17006399;17;V  ;1;2019;MIP;2020;TLMI2304;S2
17006401;11;V  ;1;2019;MIP;2020;TLMI2304;S2
17006419;15;V  ;1;2019;MIP;2020;TLMI2304;S2
17006427;11;V  ;1;2019;MIP;2020;TLMI2304;S2
17006503;12;V  ;1;2019;MIP;2020;TLMI2304;S2
17006514;9;AC ;2;2019;MIP;2020;TLMI2304;S2
17006632;15;V  ;1;2019;MIP;2020;TLMI2304;S2
17006758;0;NV ;2;2019;MIP;2020;TLMI2304;S2
17007398;0;NV ;2;2019;MIP;2020;TLMI2304;S2
17010720;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18000739;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18002014;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18003211;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18003719;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18003890;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18003909;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18003921;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18003956;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18004287;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004291;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18004337;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004367;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18004376;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004424;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004433;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004480;17;V  ;1;2019;MIP;2020;TLMI2304;S2
18004557;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18004807;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18004840;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18004860;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18004917;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18004952;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18005004;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18005047;7;AC ;2;2019;MIP;2020;TLMI2304;S2
18005070;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18005077;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18005324;11;V  ;1;2019;MIP;2020;TLMI2304;S2
18005354;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18005370;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18005401;6;NV ;2;2019;MIP;2020;TLMI2304;S2
18005409;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18005417;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18005421;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18005430;8;AC ;2;2019;MIP;2020;TLMI2304;S2
18005475;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18005479;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18005544;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18005750;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18005756;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18005764;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18005940;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18005960;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18006040;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18006045;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18006059;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18006092;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18006100;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006129;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006139;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006176;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18006180;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18006183;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18006184;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006186;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18006193;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18006197;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18006205;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18006208;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18006210;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18006211;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006212;7;NV ;2;2019;MIP;2020;TLMI2304;S2
18006213;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18006215;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
18006217;9;NV ;2;2019;MIP;2020;TLMI2304;S2
18006219;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18006220;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18006221;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18006223;11;V  ;1;2019;MIP;2020;TLMI2304;S2
18006911;10.2;V  ;1;2018;MIP;2020;TLMI2304;S2
18007022;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18007194;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18007298;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18007401;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18007617;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18007643;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18007960;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18008043;7;NV ;2;2019;MIP;2020;TLMI2304;S2
18008962;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18008966;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18009004;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18009008;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18009010;8;AC ;2;2019;MIP;2020;TLMI2304;S2
18009015;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18009016;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18009019;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18009020;5;NV ;2;2019;MIP;2020;TLMI2304;S2
18009029;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18009031;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
18009033;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18009093;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18009154;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18009159;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18009169;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18009212;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18009732;10;V  ;2;2018;MIP;2020;TLMI2304;S2
18009804;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18010307;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18010364;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18010372;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18010519;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18010520;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18010525;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18010547;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18010592;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18010733;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18010738;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18010741;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18010750;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18010752;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18010755;8.7;AC ;2;2018;MIP;2020;TLMI2304;S2
18010758;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18010761;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18010765;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18010770;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18010771;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18010778;0;NV ;2;2019;MIP;2020;TLMI2304;S2
18010779;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18010780;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18010783;9;AC ;2;2019;MIP;2020;TLMI2304;S2
18010788;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18010805;13;V  ;1;2019;MIP;2020;TLMI2304;S2
18010888;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
18010894;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18011058;10;V  ;1;2019;MIP;2020;TLMI2304;S2
18011062;14;V  ;1;2019;MIP;2020;TLMI2304;S2
18011070;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18011072;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18011546;10.5;V  ;1;2019;MIP;2020;TLMI2304;S2
18011548;12;V  ;1;2019;MIP;2020;TLMI2304;S2
18011549;16;V  ;1;2019;MIP;2020;TLMI2304;S2
18011567;15;V  ;1;2019;MIP;2020;TLMI2304;S2
18011568;11;V  ;1;2019;MIP;2020;TLMI2304;S2
18011569;7;AC ;2;2019;MIP;2020;TLMI2304;S2
18011572;10;V  ;2;2019;MIP;2020;TLMI2304;S2
18012757;14;V  ;1;2019;MIP;2020;TLMI2304;S2
19000840;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19000843;7;AC ;2;2019;MIP;2020;TLMI2304;S2
19000869;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19000875;11;V  ;1;2019;MIP;2020;TLMI2304;S2
19000882;15;V  ;1;2019;MIP;2020;TLMI2304;S2
19000991;7;NV ;2;2019;MIP;2020;TLMI2304;S2
19001054;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19001129;8;AC ;2;2019;MIP;2020;TLMI2304;S2
19001204;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19001254;13;V  ;1;2019;MIP;2020;TLMI2304;S2
19001272;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19001305;11;V  ;1;2019;MIP;2020;TLMI2304;S2
19001307;10;V  ;1;2019;MIP;2020;TLMI2304;S2
19001375;14;V  ;1;2019;MIP;2020;TLMI2304;S2
19001385;14;V  ;1;2019;MIP;2020;TLMI2304;S2
19001487;0;NV ;2;2019;MIP;2020;TLMI2304;S2
19001721;16;V  ;1;2019;MIP;2020;TLMI2304;S2
19002131;12;V  ;1;2019;MIP;2020;TLMI2304;S2
19002133;16;V  ;1;2019;MIP;2020;TLMI2304;S2
