"COD_ETU","Note : TLBC3104","Résultat : TLBC3104","Session : TLBC3104","Année : TLBC3104","Note : TLBC3204","Résultat : TLBC3204","Session : TLBC3204","Année : TLBC3204","Note : TLBC3304","Résultat : TLBC3304","Session : TLBC3304","Année : TLBC3304","Note : TLBC3404","Résultat : TLBC3404","Session : TLBC3404","Année : TLBC3404","Note : TLBC3504","Résultat : TLBC3504","Session : TLBC3504","Année : TLBC3504","Note : TLBC3604","Résultat : TLBC3604","Session : TLBC3604","Année : TLBC3604","Note : TLBC3004","Résultat : TLBC3004","Session : TLBC3004","Année : TLBC3004","Note : TLBC4104","Résultat : TLBC4104","Session : TLBC4104","Année : TLBC4104","Note : TLBC4204","Résultat : TLBC4204","Session : TLBC4204","Année : TLBC4204","Note : TLBC4304","Résultat : TLBC4304","Session : TLBC4304","Année : TLBC4304","Note : TLBC4404","Résultat : TLBC4404","Session : TLBC4404","Année : TLBC4404","Note : TLBC4504","Résultat : TLBC4504","Session : TLBC4504","Année : TLBC4504","Note : TLBC4604","Résultat : TLBC4604","Session : TLBC4604","Année : TLBC4604","Note : TLBC4004","Résultat : TLBC4004","Session : TLBC4004","Année : TLBC4004"
"18004963","8.75","NV","2","2020","13","V","1","2020","10","V","2","2019","7.5","NV","2","2020","7.5","NV","2","2020","6.5","NV","2","2020","8,875","NV","2","2020","7","NV","2","2020","5,438","NV","2","2020","4.5","NV","2","2020","10","V","1","2020","10","V","1","2019","11","V","1","2019","7.99","NV","2","2020"
"18005040","10.05","V","1","2019","15.5","V","1","2020","10.5","V","1","2019","13.75","V","1","2020","12.5","V","1","2020","18.5","V","1","2020","13,467","V","1","2020","10","V","2","2020","10.8","V","1","2019","12,656","V","1","2020","10","V","1","2019","15.5","V","1","2019","14.5","V","1","2019","12,243","V","2","2020"
"18005062","0","NRA","1","2020","","","","","10","V","2","2019","7.75","NV","2","2020","","","","","","","","","","","1","2020","0","NRA","1","2020","","","","","11.67","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","","","","","","","1","2020"
"18005067","14.75","V","1","2020","10","V","2","2020","10","V","2","2019","8","AC","2","2020","11","V","1","2020","10","V","2","2020","10,625","V","2","2020","10","V","2","2019","10","V","2","2019","9","AC","2","2019","11.25","V","1","2019","8","AC","2","2019","12","V","1","2019","10,042","V","2","2019"
"18005073","10","V","2","2020","7.3","AC","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","7","AC","2","2020","9.55","AC","2","2020","12","V","1","2019","11.2","V","1","2019","11.25","V","1","2020","12.25","V","1","2019","12","V","1","2019","11.5","V","1","2019","11.7","V","1","2020"
"18005091","8.75","NV","2","2020","","","","","10","V","2","2020","9","NV","2","2020","","","","","","","","","","","1","2020","10","V","1","2020","10.2","V","1","2019","10","V","2","2020","10","V","2","2020","13","V","1","2020","14","V","1","2019","11.2","V","2","2020"
"18005217","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18005522","11.15","V","1","2019","7","AC","2","2020","10","V","2","2019","15","V","1","2020","8.5","AC","2","2020","10","V","2","2020","10,275","V","2","2020","10","V","2","2019","13.6","V","1","2019","12.5","V","1","2020","11.5","V","1","2019","12.5","V","1","2020","14.5","V","1","2019","12,433","V","1","2020"
"18005639","6.75","NV","2","2020","","","","","11.5","V","1","2020","8.5","NV","2","2020","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020",".25","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".042","NV","2","2020"
"18005808","6","NV","2","2020","11.5","V","1","2020","10","V","2","2020","10","V","2","2020","3","NV","2","2020","10","V","2","2019","8,417","NV","2","2020","7","AC","2","2020","12","V","1","2019","7","AC","2","2020","16","V","1","2020","10","V","2","2020","10","V","2","2020","10,333","V","2","2020"
"18005882","12,963","V","1","2019","10,063","V","1","2019","11.8","V","1","2019","15.5","V","1","2019","12","V","1","2019","14.7","V","1","2019","12,838","V","1","2019","15","V","1","2019","14,738","V","1","2020","19.75","V","1","2020","16","V","1","2020","15.5","V","1","2019","16","V","1","2020","16,165","V","1","2020"
"18005891","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","","","","","0","NRA","1","2020","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"18005897","11","V","1","2020","10.9","V","1","2019","10","V","2","2019","14.5","V","1","2020","19","V","1","2020","10","V","2","2019","12,567","V","1","2020","10","V","2","2020","10","V","2","2020","13.3","V","1","2019","10","V","2","2020","10","V","2","2020","11","V","1","2019","10,717","V","2","2020"
"18005916","10","V","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2020","8","AC","2","2020","8","AC","2","2020","9,333","AC","2","2020","10","V","1","2019","8.28","AC","2","2020","10.05","V","1","2020","12","V","1","2019","13","V","1","2019","10","V","2","2020","10,555","V","2","2020"
"18006087","13.75","V","1","2020","7","AC","2","2020","11.8","V","1","2019","10","V","2","2020","11","V","1","2020","10","V","1","2020","10,592","V","2","2020","10","V","1","2019","11","V","1","2019","12","V","1","2020","10","V","1","2020","11.5","V","1","2020","13","V","1","2019","11.25","V","1","2020"
"18006133","11,725","V","1","2019","13","V","1","2020","13.6","V","1","2019","11.75","V","1","2020","16.5","V","1","2020","15.5","V","1","2020","13,679","V","1","2020","10","V","2","2019","12","V","1","2019","12.5","V","1","2020","12.5","V","1","2019","16.25","V","1","2020","12","V","1","2019","12,542","V","1","2020"
"18006153","10,588","V","1","2019","11.5","V","1","2020","10","V","2","2019","13","V","1","2020","18","V","1","2020","18.5","V","1","2020","13,598","V","1","2020","10","V","1","2019","11","V","1","2019","12.22","V","1","2019","15","V","1","2019","15","V","1","2019","12","V","1","2019","12,537","V","1","2019"
"18006935","16.25","V","1","2020","13","V","1","2020","13.5","V","1","2020","18","V","1","2020","19.5","V","1","2020","19","V","1","2020","16,542","V","1","2020","16","V","1","2020","10","V","2","2020","18.5","V","1","2020","16","V","1","2020","13.5","V","1","2020","14","V","1","2020","14,667","V","2","2020"
"18007326","11,763","V","1","2019","8","AC","2","2020","10","V","2","2019","10","V","2","2020","11","V","1","2020","10","V","1","2020","10,127","V","2","2020","10","V","2","2019","14.4","V","1","2019","18","V","1","2019","12.5","V","1","2019","10","V","1","2019","12.5","V","1","2019","12.9","V","2","2019"
"18007394","10","V","2","2019","14","V","1","2020","11.1","V","1","2019","10","V","1","2020","16","V","1","2020","16","V","1","2020","12.85","V","1","2020","8","AC","2","2019","13.8","V","1","2019","15.6","V","1","2019","14.5","V","1","2019","10","V","1","2019","13","V","1","2019","12,483","V","2","2019"
"18007441","10,225","V","1","2019","14","V","1","2020","10","V","2","2020","11.75","V","1","2020","10","V","2","2020","13.5","V","1","2020","11,579","V","2","2020","10","V","2","2019","10.2","V","1","2019","10","V","2","2019","10","V","2","2019","13","V","1","2019","14","V","1","2019","11.2","V","2","2019"
"18007458","11,625","V","1","2020","10","V","1","2020","10.5","V","1","2019","11.25","V","1","2020","15","V","1","2020","10","V","2","2020","11,396","V","2","2020","12","V","1","2019","15.6","V","1","2019","18","V","1","2019","11","V","1","2020","12","V","1","2020","13.5","V","1","2019","13,683","V","1","2020"
"18007507","10","V","2","2020","10","V","2","2020","10.05","V","1","2019","","","","","","","","","7","NV","2","2020","","","1","2020","11","V","1","2019","8","AC","2","2020","10","V","2","2019","10","V","2","2020","9","AC","2","2020","16","V","1","2019","10,667","V","2","2020"
"18007861","13.75","V","1","2020","10","V","2","2020","10.1","V","1","2019","12.25","V","1","2020","15","V","1","2020","10.1","V","1","2019","11,867","V","2","2020","10","V","2","2019","10","V","2","2019","11","V","1","2019","12.25","V","1","2019","10","V","2","2019","11.5","V","1","2019","10,792","V","2","2019"
"18007917","8","NV","2","2020","","","","","10","V","2","2019","9","NV","2","2020","10","V","1","2020","4","NV","2","2020","","","1","2020","10","V","2","2019","10.8","V","1","2019","17","V","1","2019","10","V","2","2020","11.5","V","1","2020","12.5","V","1","2019","11,967","V","2","2020"
"18007934","5","NV","2","2020","","","","","8.5","NV","2","2020","","","","","","","","","","","","","","","1","2020","12","V","1","2020","","","","","10","V","2","2020","","","","","10","V","2","2020","8.75","NV","2","2020","","","1","2020"
"18007972","10.75","V","1","2020","11.5","V","1","2020","10.2","V","1","2019","12","V","1","2020","14.5","V","1","2020","10","V","1","2020","11,492","V","1","2020","10","V","1","2020","11","V","1","2019","9.2","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10,033","V","2","2020"
"18008165","10","V","2","2020","","","","","7.5","NV","2","2020","12.75","V","1","2020","","","","","","","","","","","1","2020","6","NV","2","2020","9.23","NV","2","2020","6.25","NV","2","2020","10","V","2","2020","8,875","NV","2","2020","10","V","1","2020","8,393","NV","2","2020"
"18008482","13,375","V","1","2020","12.5","V","1","2020","13","V","1","2020","10","V","2","2020","10.5","V","1","2020","11","V","1","2020","11,729","V","2","2020","10","V","1","2020","10","V","2","2020","9.7","AC","2","2020","10","V","1","2020","13.5","V","1","2020","10","V","1","2019","10,533","V","2","2020"
"18008640","10,025","V","1","2019","7.5","AC","2","2020","10.1","V","1","2019","7.5","AC","2","2020","11","V","1","2020","8","AC","2","2020","9,021","AC","2","2020","13","V","1","2019","14.2","V","1","2019","19","V","1","2019","16.75","V","1","2019","12.5","V","1","2019","10","V","2","2019","14,242","V","2","2019"
"18009001","8.5","NV","2","2020","10","V","2","2020","10","V","2","2019","10","V","1","2020","","","","","","","","","","","1","2020","10","V","2","2020","8,503","AC","2","2020","9.7","AC","2","2020","12","V","1","2020","10","V","1","2020","10","V","1","2020","10,034","V","2","2020"
"18009007","12,875","V","1","2020","16","V","1","2020","10.1","V","1","2019","13.5","V","1","2020","15.5","V","1","2020","14.5","V","1","2020","13,746","V","1","2020","11","V","1","2019","15","V","1","2019","10.85","V","1","2020","13","V","1","2019","13","V","1","2020","13","V","1","2019","12,642","V","1","2020"
"18009056","10","V","1","2019","10","V","2","2020","10.3","V","1","2019","12","V","1","2020","8.5","AC","2","2020","10","V","1","2020","10,133","V","2","2020","10","V","1","2019","16.2","V","1","2019","10","V","2","2020","14.5","V","1","2019","12","V","1","2019","11","V","1","2019","12,283","V","2","2020"
"18009063","","","","","6","NV","2","2020","7.5","NV","2","2020","5.5","NV","2","2020","1","NV","2","2020","0","NRA","1","2020","","","1","2020","10","V","2","2019","10","V","2","2019","10","V","2","2020","0","NRA","1","2020","10","V","1","2020","12","V","1","2019","8,667","NV","2","2020"
"18009066","10,375","V","1","2019","10.3","V","1","2020","12.05","V","1","2019","12.75","V","1","2020","14.5","V","1","2020","10","V","2","2019","11,663","V","1","2020","10","V","2","2019","14.8","V","1","2019","10","V","2","2019","13.5","V","1","2019","12","V","1","2019","16","V","1","2019","12,717","V","2","2019"
"18009068","9,125","AC","2","2020","10","V","2","2020","12.01","V","1","2020","9","AC","2","2020","7","AC","2","2020","7","AC","2","2020","9,023","AC","2","2020","12","V","1","2019","13.6","V","1","2019","18","V","1","2019","17.25","V","1","2019","14","V","1","2019","15","V","1","2019","14,975","V","1","2019"
"18009075","12,325","V","1","2019","0","NRA","1","2020","10.05","V","1","2019","0","NRA","1","2020","0","NRA","1","2020","10.1","V","1","2019","5,413","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","14","V","1","2019","2,333","NV","2","2020"
"18009092","11,875","V","1","2019","9.3","AC","2","2019","12.25","V","1","2019","7.4","AC","2","2019","7.5","AC","2","2019","11.8","V","1","2019","10,021","V","2","2019","11","V","1","2019","13,388","V","1","2020","12,813","V","1","2020","15.5","V","1","2019","15","V","1","2020","15","V","1","2020","13,784","V","1","2020"
"18009097","7.75","AC","2","2020","10","V","2","2020","10","V","2","2020","9","AC","2","2020","14","V","1","2020","10","V","2","2020","10,125","V","2","2020","10","V","2","2020","8.25","AC","2","2020","8.9","AC","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2020","10,025","V","2","2020"
"18009102","8","NV","2","2020","0","NRA","1","2020","8.5","NV","2","2020","8.5","NV","2","2020","1","NV","2","2020","3.5","NV","2","2020","4,917","NV","2","2020","10","V","2","2019","10.8","V","1","2019","12.2","V","1","2019","10","V","2","2020","5","NV","2","2020","10","V","2","2020","9,667","NV","2","2020"
"18009126","10","V","2","2019","11","V","1","2020","10","V","2","2019","11","V","1","2020","11","V","1","2020","14","V","1","2020","11,167","V","1","2020","15","V","1","2019","14.2","V","1","2019","13.9","V","1","2020","15.5","V","1","2019","17","V","1","2020","14.5","V","1","2019","15,017","V","1","2020"
"18009141","9.5","AC","2","2020","11.3","V","1","2020","10","V","2","2020","9.25","AC","2","2020","10","V","1","2020","10","V","2","2020","10,008","V","2","2020","10","V","1","2019","7","AC","2","2020","10.25","V","1","2020","10","V","2","2020","10","V","1","2020","13","V","1","2019","10,042","V","2","2020"
"18009149","10","V","2","2020","9.3","AC","2","2020","10","V","2","2019","10.75","V","1","2020","10","V","2","2020","10","V","2","2020","10,008","V","2","2020","10","V","1","2020","10","V","2","2019","10.25","V","1","2020","10","V","2","2020","12","V","1","2020","13","V","1","2019","10,875","V","2","2020"
"18009172","13.5","V","1","2020","16.5","V","1","2020","11.95","V","1","2019","13.5","V","1","2020","16.5","V","1","2020","10.5","V","1","2020","13,742","V","1","2020","10","V","2","2019","14","V","1","2019","10","V","2","2019","15","V","1","2020","14","V","1","2020","14","V","1","2019","12,833","V","1","2020"
"18009174","8,875","NV","2","2020","12","V","1","2020","10","V","2","2020","8.5","NV","2","2020","1.25","NV","2","2020","6","NV","2","2020","7,771","NV","2","2020","10","V","2","2020","8.8","NV","2","2020","9.7","NV","2","2020","10","V","2","2020","1","NV","2","2020","10","V","2","2020","8.25","NV","2","2020"
"18009178","8.25","NV","2","2020","10","V","1","2020","10","V","2","2019","7.5","NV","2","2020","3","NV","2","2020","5.5","NV","2","2020","7,375","NV","2","2020","10","V","1","2020","10","V","2","2020","12","V","1","2019","11.5","V","1","2019","14","V","1","2019","10","V","2","2020","11.25","V","2","2020"
"18009181","10","V","2","2020","10","V","1","2020","10","V","2","2019","10","V","1","2020","1","NV","2","2020","1","NV","2","2020","7","NV","2","2020","11","V","1","2020","10","V","2","2020","7.3","AC","2","2020","10","V","2","2020","10","V","2","2020","13","V","1","2019","10,217","V","2","2020"
"18009186","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"18009195","14,375","V","1","2020","","","","","10","V","2","2020","7.75","NV","2","2020","1","NV","2","2020","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","3.25","NV","2","2020","15","V","1","2020","5","NV","2","2020","","","","","","","1","2020"
"18009408","10","V","2","2020","9.2","AC","2","2020","10.4","V","1","2019","10","V","2","2020","10","V","1","2020","12","V","1","2020","10,267","V","2","2020","10","V","2","2019","10","V","1","2019","10","V","2","2019","10","V","1","2019","11","V","1","2019","14","V","1","2019","10,833","V","2","2019"
"18009484","10","V","2","2020","9.5","AC","2","2020","10","V","1","2020","10","V","2","2020","10.5","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","2","2019","10","V","2","2019","10","V","2","2020","10","V","2","2020","10,125","V","1","2020","10","V","2","2020","10,021","V","2","2020"
"18009801","10","V","2","2020","6.2","NV","2","2020","10","V","2","2019","0","NRA","1","2020","11","V","1","2020","0","NRA","1","2020","6.2","NV","2","2020","10","V","1","2020","15.8","V","1","2019","10","V","2","2020","10","V","1","2020","12.5","V","1","2020","15","V","1","2019","12,217","V","2","2020"
"18009802","0","NRA","1","2020","","","","","","","","","3.5","NV","2","2020","","","","","","","","","","","1","2020","12","V","1","2020","10","V","2","2020","2.25","NV","2","2020","10","V","1","2020","9","NV","2","2020","10","V","2","2020","8,875","NV","2","2020"
"18010047","12","V","1","2020","10","V","2","2019","10.05","V","1","2019","10","V","2","2020","8","AC","2","2020","11.7","V","1","2019","10,292","V","2","2020","15","V","1","2019","14.6","V","1","2019","12,125","V","1","2020","14","V","1","2019","10","V","2","2020","10","V","1","2020","12,621","V","2","2020"
"18010209","7.5","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","7","AC","2","2020","10","V","2","2020","9,083","AC","2","2020","10","V","2","2020","8.75","AC","2","2020","11.25","V","1","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020"
"18010330","10,625","V","1","2020","8","AC","2","2020","10","V","1","2020","10","V","1","2020","12","V","1","2020","11","V","1","2020","10,271","V","2","2020","10","V","1","2020","10,925","V","1","2020","10","V","2","2020","13","V","1","2020","12,875","V","1","2020","10","V","1","2020","11,133","V","2","2020"
"18010359","","","","","4.4","NV","2","2020","10","V","2","2019","8","NV","2","2020","","","","",".5","NV","2","2020","","","1","2020","10","V","2","2020","10.4","V","1","2019","10","V","2","2020","10","V","1","2020","13","V","1","2020","10","V","2","2020","10,567","V","2","2020"
